Invoice,Recency,Frequency,Monetary,Cluster
491981,360,19,381.21999999999997,0
491982,360,6,154.69,0
491983,360,20,415.49,0
491984,360,19,306.54,0
491986,360,1,495.0,1
491987,360,4,62.31,1
491988,360,7,429.66,0
491991,360,2,27.0,1
491992,360,4,57.9,1
491993,360,12,304.7,0
491994,360,20,306.40000000000003,0
491995,360,9,367.75,0
491997,360,34,292.31,0
491998,360,15,297.86,0
491999,360,20,310.87,0
492003,360,16,253.42000000000002,0
492004,360,26,847.0,0
492007,360,1,169.5,1
492008,360,4,61.2,1
492009,360,15,174.65,0
492011,360,7,253.64000000000001,0
492012,360,50,675.12,0
492014,360,1,13.5,1
492016,360,13,179.36,0
492017,360,4,394.41999999999996,0
492018,360,36,531.3,0
492019,360,5,29.7,1
492020,360,17,414.78,0
492021,360,1,208.79999999999998,1
492022,360,1,216.0,1
492035,360,18,285.22,0
492039,360,11,301.9,0
492051,360,21,870.84,0
492071,360,1,6.75,1
492074,360,27,377.49,0
492076,360,2,152.0,1
492077,360,31,290.72,0
492078,360,34,147.68,0
492079,360,14,324.8,0
492080,360,6,308.38,0
492092,360,42,698.2,0
492125,360,3,146.45999999999998,1
492127,360,16,538.77,0
492134,360,31,132.54,0
492153,360,25,208.68,0
492168,360,27,391.55,0
492170,360,5,138.22,1
492172,360,19,327.91,0
492173,360,15,316.39,0
492174,360,11,478.16,0
492175,360,9,182.25,0
492177,360,11,598.2,0
492178,360,28,340.39,0
492179,360,7,24.630000000000003,1
492181,360,11,380.78,0
492202,360,24,774.21,0
492203,360,1,204.0,1
492204,360,13,322.92,0
492208,360,16,334.14,0
492209,360,50,236.17,0
492210,360,2,263.4,1
492212,360,3,11.55,1
492214,360,19,301.16,0
492218,360,11,297.86,0
492220,360,52,205.32,0
492221,360,9,288.88,0
492222,360,11,187.84,0
492223,360,7,179.0,0
492224,360,9,801.3,0
492227,360,8,334.5,0
492228,360,13,343.66,0
492229,360,9,388.74,0
492230,360,1,60.48,1
492231,360,3,53.0,1
492232,360,3,61.45,1
492233,360,6,126.5,1
492234,360,11,297.4,0
492235,360,7,155.34,0
492238,360,10,520.46,0
492239,359,6,313.8,0
492240,359,10,575.64,0
492242,359,18,321.65000000000003,0
492244,359,18,435.5,0
492245,359,18,243.86,0
492247,359,14,307.15,0
492248,359,7,511.2,0
492249,359,15,243.65,0
492250,359,17,462.95,0
492251,359,49,825.32,0
492252,359,14,357.0,0
492253,359,11,223.7,0
492269,359,20,855.45,0
492270,359,5,96.3,1
492271,359,3,68.69999999999999,1
492272,359,18,141.66,0
492273,359,1,10.2,1
492278,359,18,96.4,0
492281,359,12,306.3,0
492282,359,21,371.48,0
492283,359,4,117.30000000000001,1
492285,359,9,164.1,0
492287,359,12,313.3,0
492290,359,12,187.44,0
492296,359,27,499.15,0
492297,359,16,307.95,0
492300,359,7,348.15,0
492302,359,9,183.4,0
492304,359,10,214.25,0
492312,359,11,123.19,0
492313,359,32,407.69,0
492314,359,14,336.6,0
492317,359,22,593.4,0
492318,359,15,214.21,0
492319,359,42,161.6,0
492322,359,1,352.0,1
492325,359,10,212.1,0
492328,359,9,271.56,0
492340,359,36,311.99,0
492348,359,5,540.66,0
492349,359,6,306.2,0
492351,359,9,35.45,1
492356,359,19,422.35,0
492357,359,13,115.3,0
492359,359,3,78.6,1
492360,359,37,584.1,0
492361,359,32,342.36,0
492362,359,21,436.56,0
492363,359,10,25.21,1
492367,359,40,618.79,0
492368,359,50,519.53,0
492369,359,16,323.25,0
492370,359,33,130.51,0
492371,359,5,252.20000000000002,0
492372,359,11,195.50000000000003,0
492373,359,12,25.7,1
492374,359,23,425.95,0
492375,359,2,14.2,1
492376,359,52,215.75,0
492378,359,11,422.15,0
492379,359,23,338.31,0
492380,359,9,274.32,0
492383,359,16,542.36,0
492391,359,13,340.67,0
492395,359,7,22.67,1
492397,359,2,78.2,1
492398,359,1,50.400000000000006,1
492399,359,21,320.65000000000003,0
492401,359,8,324.87,0
492403,359,12,276.5,0
492404,359,3,98.30000000000001,1
492405,359,56,255.37,0
492406,359,15,597.5,0
492407,359,44,278.07,0
492408,359,15,133.0,0
492409,359,11,189.31,0
492410,359,11,781.1,0
492412,359,5,136.20000000000002,1
492413,359,38,295.64,0
492416,359,9,52.35,1
492417,359,5,220.07,0
492420,359,28,77.17,0
492421,359,19,125.95,0
492423,359,13,124.57,0
492424,359,1,3.75,1
492426,358,6,301.02,0
492427,358,8,342.55,0
492428,358,27,447.53000000000003,0
492430,358,1,100.80000000000001,1
492431,358,11,353.0,0
492432,358,14,273.88,0
492433,358,11,176.4,0
492434,358,26,589.34,0
492435,358,41,140.9,0
492436,358,11,329.58,0
492437,358,16,323.78000000000003,0
492438,358,11,164.59,0
492440,358,11,295.55,0
492441,358,21,435.45,0
492442,358,3,323.0,0
492443,358,5,366.62,0
492444,358,11,171.26,0
492446,358,15,589.4,0
492448,358,14,699.08,0
492449,358,7,120.15,1
492462,358,37,233.94,0
492465,358,17,193.85,0
492472,358,45,172.07,0
492484,358,44,176.71,0
492499,358,8,400.76,0
492500,358,1,6.6,1
492512,358,12,199.19,0
492516,358,10,226.74,0
492517,358,14,233.4,0
492518,358,16,809.62,0
492519,358,6,299.65,0
492520,358,26,420.41,0
492521,358,5,71.4,1
492522,358,6,160.82999999999998,0
492524,358,11,391.44,0
492525,358,21,74.94,0
492526,358,3,7.8,1
492527,358,14,437.96000000000004,0
492528,358,11,302.06,0
492529,358,36,433.96,0
492530,358,1,2.95,1
492531,358,12,51.25,1
492534,358,31,78.33,0
492535,358,17,286.04,0
492536,358,8,343.96000000000004,0
492537,358,26,411.7,0
492538,358,4,255.15,0
492539,358,20,252.59,0
492540,358,38,256.66,0
492542,358,21,88.28,0
492543,358,37,157.15,0
492544,358,6,96.0,1
492545,358,8,139.0,0
492546,358,6,141.0,1
492547,358,32,424.3,0
492548,358,39,113.43,0
492549,358,19,339.9,0
492552,358,1,17.0,1
492571,358,9,310.70000000000005,0
492578,358,10,319.5,0
492580,358,13,144.51,0
492581,358,4,251.3,0
492582,358,15,322.6,0
492583,358,5,263.90000000000003,0
492584,358,5,30.75,1
492586,358,9,42.800000000000004,1
492587,358,2,7.5,1
492588,358,13,348.2,0
492589,358,3,95.4,1
492591,358,2,282.3,1
492594,358,7,117.35000000000001,1
492620,358,19,92.87,0
492621,358,1,3.75,1
492634,358,4,14.45,1
492635,358,31,729.12,0
492640,358,44,421.4,0
492641,358,8,162.8,0
492643,358,21,234.54000000000002,0
492645,358,8,40.55,1
492647,358,1,8.4,1
492650,358,1,803.25,0
492652,358,11,184.44,0
492659,358,51,173.22,0
492680,358,32,157.43,0
492684,358,9,144.6,0
492686,358,2,3.24,1
492687,358,4,10.1,1
492688,358,6,11.6,1
492694,358,3,16.35,1
492695,358,2,9.15,1
492696,358,28,135.49,0
492697,358,1,4.2,1
492703,358,40,120.15,0
492705,358,52,429.8,0
492706,358,2,13.5,1
492707,358,32,133.34,0
492708,357,23,428.44,0
492710,357,2,608.4,0
492711,357,1,6.75,1
492713,357,1,6.75,1
492714,357,45,351.69,0
492716,357,14,205.47,0
492717,357,8,458.20000000000005,0
492718,357,1,22.5,1
492722,357,1,1.0,1
492723,357,1,8.4,1
492725,357,6,9.64,1
492726,357,10,294.0,0
492727,357,1,567.0,1
492728,357,30,622.48,0
492729,357,52,366.58,0
492730,357,7,64.17,1
492731,357,9,290.65,0
492732,357,3,486.0,0
492733,357,19,376.0,0
492734,357,11,70.80000000000001,1
492735,357,23,668.65,0
492736,357,7,102.75,1
492737,357,29,356.95,0
492741,357,1,3.75,1
492743,357,6,143.7,0
492744,357,5,75.0,1
492745,357,20,310.01,0
492746,357,23,418.03,0
492747,357,10,187.55,0
492749,357,36,757.45,0
492750,357,16,285.3,0
492751,357,44,316.59,0
492752,357,1,1.95,1
492753,357,34,779.04,0
492754,357,5,15.25,1
492755,357,1,8.5,1
492757,357,38,804.94,0
492760,357,11,180.3,0
492761,357,25,664.65,0
492763,357,17,307.91,0
492764,357,23,498.5,0
492765,357,27,495.65000000000003,0
492766,357,6,211.36,0
492767,357,6,340.5,0
492768,357,21,316.54,0
492769,357,4,272.0,0
492770,357,5,86.46000000000001,1
492771,357,7,101.03999999999999,1
492772,357,9,131.25,0
492774,357,18,314.44,0
492775,357,16,312.6,0
492776,357,33,410.42,0
492777,357,11,207.71,0
492778,357,14,376.84999999999997,0
492779,357,13,107.3,0
492780,357,2,3.9,1
492781,357,21,646.3000000000001,0
492785,357,9,485.40000000000003,0
492792,355,15,330.05,0
492793,355,5,313.83000000000004,0
492794,355,19,310.72,0
492795,355,13,158.6,0
492796,355,12,153.2,0
492797,355,20,353.25,0
492798,355,36,193.53,0
492799,355,20,511.14,0
492800,355,11,243.0,0
492801,355,38,254.54,0
492803,355,38,383.86,0
492804,355,18,264.64,0
492805,355,20,243.65,0
492806,355,11,756.15,0
492807,355,30,342.82,0
492808,355,8,464.56,0
492809,355,22,316.83,0
492810,355,5,602.4000000000001,0
492811,355,25,226.54000000000002,0
492812,355,31,554.0,0
492813,355,35,622.65,0
492814,355,7,412.62,0
492815,355,28,111.68,0
492816,355,17,330.6,0
492817,355,4,199.13,1
492818,355,14,259.15,0
492820,355,21,192.09,0
492822,355,1,46.8,1
492823,355,29,379.72,0
492824,355,2,3.37,1
492825,355,1,17.25,1
492831,355,4,10.1,1
492832,354,12,321.88000000000005,0
492834,354,8,367.8,0
492836,354,1,200.0,1
492837,354,11,633.22,0
492838,354,3,13.95,1
492840,354,1,107.1,1
492841,354,1,7.95,1
492842,354,2,607.0,0
492843,354,5,456.0,0
492869,354,12,122.25,0
492875,354,8,270.0,0
492878,354,15,266.7,0
492891,354,5,318.66,0
492929,354,50,371.55,0
492935,354,1,74.1,1
492940,354,7,209.4,0
492942,354,14,305.95,0
492944,354,9,138.75,0
492945,354,18,308.34000000000003,0
492947,354,3,6.25,1
492948,354,19,154.65,0
492949,354,3,66.48,1
492950,354,25,801.4300000000001,0
492951,354,8,433.99,0
492952,354,14,116.5,0
492953,354,28,487.3,0
492954,354,2,178.5,1
492963,354,6,30.15,1
492975,354,9,50.25,1
492980,354,2,4.2,1
492993,354,12,30.64,1
493050,354,24,122.3,0
493052,354,17,303.85,0
493053,354,12,66.2,0
493054,354,3,43.45,1
493055,354,6,27.95,1
493064,354,3,6.7,1
493067,354,36,99.46000000000001,0
493069,353,6,196.75,0
493071,353,2,398.70000000000005,1
493075,353,18,56.35,0
493076,353,3,24.450000000000003,1
493077,353,13,313.6,0
493094,353,4,12.6,1
493139,353,46,581.4499999999999,0
493157,353,28,212.21,0
493183,353,21,568.51,0
493187,353,16,192.42000000000002,0
493188,353,11,22.96,1
493189,353,26,68.14,0
493200,353,13,66.01,0
493216,353,3,10.04,1
493261,353,35,364.53000000000003,0
493263,353,1,17.35,1
493264,353,44,553.97,0
493265,353,56,851.91,0
493266,353,6,136.3,1
493267,353,38,550.72,0
493269,353,43,535.25,0
493271,353,26,457.69,0
493273,353,46,776.52,0
493276,353,43,502.33000000000004,0
493283,353,52,623.65,0
493287,353,35,470.58000000000004,0
493288,353,14,163.78,0
493290,353,2,19.91,1
493300,353,9,131.8,0
493301,353,3,179.46,1
493302,353,7,21.51,1
493303,353,1,12.72,1
493304,353,8,21.4,1
493305,353,8,22.95,1
493306,353,2,10.45,1
493307,353,5,15.85,1
493308,353,21,324.99,0
493309,353,4,15.3,1
493325,352,6,701.1999999999999,0
493326,352,7,799.9200000000001,0
493354,352,1,8.95,1
493360,352,6,113.12,1
493371,352,23,352.05,0
493372,352,40,643.7,0
493374,352,26,54.0,0
493375,352,24,163.2,0
493376,352,1,1.95,1
493377,352,5,18.799999999999997,1
493394,352,7,25.65,1
493396,352,1,6.75,1
493397,352,6,14.8,1
493398,352,10,66.9,1
493399,352,10,879.72,0
493401,352,1,4.95,1
493407,352,7,24.6,1
493408,352,4,9.23,1
493409,352,1,612.0,1
493410,340,1,22.5,1
493412,340,1,22.5,1
493413,340,3,5.45,1
493414,340,6,290.2,0
493427,340,18,264.38,0
493428,340,24,230.9,0
493432,340,49,481.38,0
493433,340,14,405.3,0
493437,340,2,758.4000000000001,0
493438,340,2,360.0,1
493442,340,57,309.2,0
493443,340,47,567.5,0
493444,340,42,211.29,0
493446,340,47,189.68,0
493463,340,14,30.37,1
493467,340,26,415.84999999999997,0
493485,340,2,15.18,1
493487,340,1,10.08,1
493537,340,2,660.0,0
493540,340,1,165.0,1
493542,340,14,118.75,0
493543,340,40,425.06,0
493546,340,14,136.28,0
493565,340,8,133.2,0
493566,339,3,316.7,0
493568,339,37,644.58,0
493569,339,13,279.11,0
493570,339,2,5.0,1
493571,339,8,135.25,0
493573,339,15,364.04,0
493574,339,26,531.72,0
493575,339,9,302.2,0
493577,339,20,311.42,0
493609,339,1,42.0,1
493613,339,1,510.0,1
493619,339,9,309.46,0
493665,339,2,3.35,1
493666,339,38,585.85,0
493671,339,43,757.1,0
493699,339,3,256.7,1
493700,339,15,255.05,0
493701,339,58,714.05,0
493704,339,58,346.75,0
493705,339,3,54.800000000000004,1
493706,339,56,848.75,0
493707,339,13,588.3100000000001,0
493709,339,17,442.44,0
493710,339,9,118.10000000000001,0
493715,339,41,167.27,0
493716,339,41,468.56,0
493717,339,30,299.34,0
493718,338,19,421.15999999999997,0
493719,338,38,627.91,0
493720,338,10,551.45,0
493721,338,23,151.1,0
493738,338,12,586.1600000000001,0
493739,338,24,689.8199999999999,0
493755,338,1,57.599999999999994,1
493757,338,22,635.85,0
493758,338,1,5.49,1
493760,338,3,30.45,1
493762,338,1,414.71999999999997,1
493793,337,1,750.0,0
493794,337,1,318.0,1
493797,337,1,306.0,1
493800,337,13,854.72,0
493801,337,1,9.9,1
493803,337,2,33.0,1
493804,337,19,332.58,0
493806,337,4,26.05,1
493810,337,5,93.05000000000001,1
493813,337,7,392.95000000000005,0
493814,337,24,202.73000000000002,0
493815,337,8,108.37,0
493816,337,5,212.0,0
493817,337,24,323.40000000000003,0
493818,337,8,360.76,0
493820,337,31,262.05,0
493824,337,8,165.60000000000002,0
493825,337,22,200.09,0
493826,337,6,49.2,1
493827,337,9,324.24,0
493828,337,17,316.2,0
493834,337,29,334.35,0
493840,337,9,614.5,0
493841,337,44,699.83,0
493842,337,10,17.51,1
493843,337,7,217.2,0
493844,337,8,140.22000000000003,0
493846,337,9,284.52,0
493847,337,29,518.14,0
493848,337,9,158.0,0
493860,337,14,452.6,0
493866,337,27,439.28000000000003,0
493872,337,19,314.46000000000004,0
493873,337,29,589.07,0
493874,337,14,302.9,0
493875,337,12,237.45000000000002,0
493876,337,11,205.75,0
493878,336,35,508.72,0
493880,336,14,563.98,0
493881,336,6,357.0,0
493882,336,25,680.22,0
493884,336,2,396.0,1
493886,336,30,500.89,0
493887,336,6,760.02,0
493897,336,1,780.52,0
493899,336,27,404.55,0
493900,336,1,780.52,0
493922,336,12,194.1,0
493923,336,22,702.5500000000001,0
493924,336,1,180.0,1
493925,336,12,228.29999999999998,0
493926,336,6,228.67000000000002,0
493927,336,2,358.67999999999995,1
493929,336,7,281.25,0
493930,336,1,141.60000000000002,1
493941,336,2,382.32,1
493945,336,6,200.45,0
493946,336,22,363.74,0
493947,336,30,284.34000000000003,0
493949,336,11,174.1,0
493950,336,23,740.63,0
493951,336,2,114.60000000000001,1
493952,336,2,212.4,1
493953,336,18,328.62,0
493954,336,14,258.39,0
493956,336,7,101.85000000000001,1
493957,336,6,304.76,0
493958,336,1,1.25,1
493959,336,9,177.35000000000002,0
493960,336,31,483.57,0
493961,336,37,354.69,0
493962,336,29,673.0,0
493963,336,12,465.8,0
493965,336,28,236.8,0
493968,336,16,691.04,0
493970,336,9,297.1,0
493971,334,39,152.05,0
493972,334,13,327.6,0
493973,334,16,91.28,0
493974,334,38,241.54,0
493975,334,28,760.24,0
493976,334,28,497.20000000000005,0
493977,334,22,275.95,0
493979,334,32,147.6,0
493980,334,6,601.8000000000001,0
493982,334,25,268.3,0
493983,334,8,447.36,0
493985,334,17,328.05,0
493987,334,4,716.4300000000001,0
493988,334,5,300.6,0
493990,334,10,168.3,0
493991,334,1,238.79999999999998,1
493993,334,27,635.88,0
493996,334,19,307.06,0
493997,334,29,137.79,0
493998,334,10,305.8,0
493999,334,1,2.52,1
494000,334,7,443.48,0
494001,334,28,552.79,0
494002,334,26,290.12,0
494003,334,18,194.25,0
494004,334,18,338.71,0
494005,334,12,433.8,0
494006,334,1,4.2,1
494007,334,29,136.15,0
494008,333,18,326.54,0
494009,333,19,345.18,0
494010,333,6,126.15,1
494013,333,53,389.76,0
494020,333,9,249.6,0
494021,333,17,357.17,0
494023,333,18,488.68,0
494026,333,1,365.03999999999996,1
494027,333,12,209.00000000000003,0
494028,333,22,306.62,0
494029,333,9,478.77000000000004,0
494032,333,20,306.74,0
494035,333,29,521.0500000000001,0
494036,333,10,595.0,0
494037,333,8,565.0,0
494040,333,3,9.700000000000001,1
494045,333,1,435.88,1
494046,333,4,47.4,1
494047,333,16,473.56,0
494048,333,13,499.36,0
494079,333,21,150.31,0
494108,333,59,858.27,0
494110,333,18,408.42,0
494113,333,1,150.0,1
494118,333,2,305.28,1
494119,333,10,559.96,0
494128,333,3,60.300000000000004,1
494139,333,19,271.2,0
494140,333,2,117.0,1
494141,333,9,256.8,0
494142,333,17,165.8,0
494143,333,25,881.2,0
494145,333,1,4.95,1
494146,333,2,152.88,1
494148,333,35,803.76,0
494149,333,6,321.52,0
494150,333,3,726.6,0
494153,333,10,142.35,0
494154,333,14,384.49,0
494156,333,1,13.5,1
494157,333,18,463.11,0
494160,333,2,368.1,1
494161,333,9,833.94,0
494163,332,2,95.19999999999999,1
494164,332,2,24.45,1
494165,332,2,235.8,1
494167,332,6,133.51999999999998,1
494169,332,4,163.4,1
494170,332,12,484.54,0
494206,332,2,495.0,0
494207,332,11,293.35,0
494208,332,38,137.7,0
494209,332,11,260.15000000000003,0
494210,332,1,731.52,0
494211,332,8,120.7,0
494212,332,51,690.52,0
494213,332,26,101.95,0
494216,332,3,446.1,0
494217,332,4,308.24,0
494218,332,36,204.28,0
494227,332,32,658.95,0
494228,332,21,285.83,0
494230,332,5,32.5,1
494231,332,3,6.6,1
494234,332,1,5.0,1
494235,332,17,643.5,0
494236,332,2,120.0,1
494237,332,24,219.89000000000001,0
494240,332,20,665.1,0
494241,332,16,326.98,0
494245,332,4,23.6,1
494246,332,5,36.25,1
494264,332,43,432.83,0
494268,332,16,306.3,0
494269,331,22,334.99,0
494272,331,21,321.44,0
494275,331,11,534.6,0
494276,331,7,305.09999999999997,0
494278,331,11,708.2,0
494280,331,33,854.35,0
494281,331,2,317.64,1
494327,331,8,430.83,0
494335,331,17,288.85,0
494336,331,11,332.7,0
494338,331,8,403.06,0
494339,331,38,530.34,0
494342,331,4,177.9,1
494343,331,15,143.22,0
494344,331,5,89.32,1
494345,331,21,374.11,0
494348,331,1,546.95,1
494349,331,14,117.80000000000001,0
494350,331,5,17.45,1
494351,331,1,354.45,1
494362,331,19,119.38000000000001,0
494364,331,45,748.91,0
494383,330,2,179.7,1
494384,330,25,381.66,0
494385,330,25,486.64,0
494389,330,29,480.47,0
494390,330,27,520.24,0
494391,330,12,164.34,0
494392,330,6,129.09,1
494394,330,15,274.2,0
494416,330,23,371.46999999999997,0
494419,330,1,39.8,1
494429,330,2,141.6,1
494433,330,1,244.79999999999998,1
494434,330,18,302.15,0
494435,330,16,201.05,0
494436,330,16,419.65,0
494437,330,22,222.85,0
494439,330,4,328.5,0
494440,330,16,290.72,0
494441,330,12,182.46,0
494442,330,40,671.9300000000001,0
494443,330,45,272.73,0
494445,330,16,280.82,0
494447,330,17,354.66,0
494450,330,1,22.5,1
494451,330,50,355.62,0
494454,330,8,127.7,0
494455,330,20,532.1,0
494456,330,17,290.63,0
494458,330,1,15.0,1
494467,330,42,475.88,0
494468,330,19,343.2,0
494469,330,10,429.64,0
494470,330,1,130.8,1
494473,330,42,859.27,0
494475,330,20,125.97,0
494476,330,11,367.68,0
494481,330,20,532.1,0
494484,330,22,327.19,0
494490,330,20,498.12,0
494498,330,1,12.600000000000001,1
494499,330,20,470.22,0
494503,330,20,485.52000000000004,0
494504,330,6,93.47,1
494505,330,10,169.33,0
494506,330,20,439.62,0
494507,330,30,278.38,0
494508,329,4,113.80000000000001,1
494509,329,2,45.599999999999994,1
494510,329,20,439.62,0
494512,329,17,301.6,0
494513,329,1,45.0,1
494514,329,20,694.2,0
494516,329,21,306.40000000000003,0
494518,329,2,330.0,1
494529,329,13,280.05,0
494533,329,5,137.1,1
494585,329,5,7.1,1
494586,329,40,244.19,0
494587,329,15,60.120000000000005,0
494588,329,3,347.0,0
494589,329,20,482.8,0
494590,329,1,2.95,1
494591,329,2,89.25,1
494594,329,10,316.25,0
494603,329,10,193.68,0
494605,329,5,120.95,1
494606,329,24,347.34000000000003,0
494607,329,2,91.5,1
494608,329,20,521.9,0
494609,329,4,7.1,1
494611,329,1,79.19999999999999,1
494612,329,11,148.15,0
494613,329,23,361.81,0
494614,329,20,506.6,0
494615,329,1,1.25,1
494616,329,9,110.72,0
494617,329,10,290.0,0
494618,329,16,235.51999999999998,0
494619,329,32,738.1800000000001,0
494620,329,13,208.1,0
494621,329,19,195.2,0
494622,329,17,55.47,0
494623,329,11,175.37,0
494624,329,11,158.9,0
494625,329,46,205.48,0
494627,329,4,83.4,1
494630,329,7,244.2,0
494632,329,20,306.3,0
494634,329,16,214.0,0
494635,329,13,226.49,0
494636,327,34,224.09,0
494637,327,23,113.33,0
494638,327,48,278.47,0
494640,327,47,409.69,0
494642,327,20,521.9,0
494645,327,17,242.5,0
494646,327,4,136.8,1
494648,327,20,454.90000000000003,0
494649,327,12,156.32999999999998,0
494651,327,46,685.9,0
494652,327,37,560.23,0
494653,327,23,400.8,0
494654,327,7,587.52,0
494655,327,14,240.0,0
494656,327,15,294.4,0
494657,327,14,101.3,0
494658,327,26,135.57999999999998,0
494659,327,18,383.5,0
494660,327,27,185.8,0
494661,327,28,150.18,0
494662,327,32,377.32,0
494663,327,12,239.84,0
494664,327,22,443.83000000000004,0
494665,327,25,488.68,0
494667,327,4,206.4,1
494668,327,22,182.25,0
494669,327,18,146.81,0
494670,327,36,608.75,0
494671,327,7,185.7,0
494672,327,13,151.49,0
494673,327,16,514.81,0
494674,327,44,151.11,0
494675,327,1,29.95,1
494676,327,22,144.1,0
494677,326,13,202.35000000000002,0
494679,326,24,299.49,0
494680,326,15,263.83,0
494681,326,19,369.44,0
494682,326,43,359.16,0
494683,326,28,226.08,0
494684,326,8,112.95,0
494686,326,18,206.44,0
494687,326,1,83.4,1
494732,326,39,658.73,0
494762,326,35,181.44,0
494768,326,20,297.32,0
494778,326,59,308.39,0
494779,326,31,216.72,0
494780,326,27,838.75,0
494781,326,1,6.75,1
494783,326,25,482.4,0
494785,326,19,380.52,0
494787,326,50,206.38,0
494788,326,1,11.9,1
494789,326,7,125.63000000000001,0
494790,326,9,213.53,0
494792,326,26,235.89000000000001,0
494794,326,19,291.5,0
494795,326,15,189.3,0
494797,326,38,181.3,0
494798,326,28,376.25,0
494799,326,23,443.13,0
494803,326,41,205.82,0
494804,326,31,463.0,0
494805,326,1,7.5,1
